date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:08	1669665/1669665	---M--	200	added ('OK')	image/jpeg	etag:%22197a21-597c13197180e%22	https://fasor.its.ac.id/uploads/slide/slide_7.jpeg	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/uploads/slide/slide_7.jpg	(from https://fasor.its.ac.id/)
21:47:09	2039445/2039445	---M--	200	added ('OK')	image/jpeg	etag:%221f1e95-597c130225bbf%22	https://fasor.its.ac.id/uploads/slide/slide_6.jpeg	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/uploads/slide/slide_6.jpg	(from https://fasor.its.ac.id/)
21:47:09	8489/8489	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2014:47:08%20GMT	https://fasor.its.ac.id/article/1	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/article/1.html	(from https://fasor.its.ac.id/)
21:47:10	5999/5999	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2014:47:09%20GMT	https://fasor.its.ac.id/article/2	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/article/2.html	(from https://fasor.its.ac.id/)
21:47:10	6043/6043	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2014:47:10%20GMT	https://fasor.its.ac.id/article/16	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/article/16.html	(from https://fasor.its.ac.id/)
21:47:11	6000/6000	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2014:47:11%20GMT	https://fasor.its.ac.id/article/20	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/article/20.html	(from https://fasor.its.ac.id/)
21:47:12	85578/85578	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14e4a%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js	(from https://fasor.its.ac.id/)
21:47:13	24989/24989	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ffc-619d%22	http://cdnjs.cloudflare.com/ajax/libs/tether/1.4.0/js/tether.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/tether/1.4.0/js/tether.min.js	(from https://fasor.its.ac.id/)
21:47:13	46653/46653	---M-Z	200	added ('OK')	application/javascript	etag:%225eb04010-b63d%22	http://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.0.0-alpha.6/js/bootstrap.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.0.0-alpha.6/js/bootstrap.min.js	(from https://fasor.its.ac.id/)
21:47:13	889/889	---M-Z	200	added ('OK')	application/javascript	etag:%22379-597ae3facee3f-gzip%22	https://fasor.its.ac.id/js/main.js	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/js/main.js	(from https://fasor.its.ac.id/)
21:47:14	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f26-c909%22	http://cdnjs.cloudflare.com/ajax/libs/moment.js/2.18.1/moment.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/moment.js/2.18.1/moment.min.js	(from https://fasor.its.ac.id/)
21:47:15	2164/2164	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e6b-874%22	http://cdnjs.cloudflare.com/ajax/libs/fullcalendar/3.4.0/locale/id.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/fullcalendar/3.4.0/locale/id.js	(from https://fasor.its.ac.id/)
21:47:19	145759/145759	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e6b-2395f%22	http://cdnjs.cloudflare.com/ajax/libs/fullcalendar/3.4.0/fullcalendar.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/fullcalendar/3.4.0/fullcalendar.min.js	(from https://fasor.its.ac.id/)
21:47:19	76548/76548	---M--	200	added ('OK')	text/html	etag:%2212b04-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.html	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:19	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5a0aa13878947%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.eot	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:19	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5a0aa13878947%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.eot?	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:19	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.woff	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.woff	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:20	132728/132728	---M--	200	added ('OK')	application/font-sfnt	etag:%2220678-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.ttf	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:20	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.eot	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:20	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5a0aa138798e7%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.svg	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-brands-400.svg	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:21	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.eot?	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:21	13600/13600	---M--	200	added ('OK')	text/html	etag:%223520-5a0aa1387b827%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.woff2	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.html	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:21	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5a0aa1387b827%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.woff	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.woff	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:21	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-5a0aa1387b827%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.ttf	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.ttf	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:22	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5a0aa1387a887%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.svg	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-regular-400.svg	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:22	194078/194078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f61e-5a0aa1387b827%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.eot	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
